type,eventId,socket_sequence,events
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3425.52', 'delta': '0.01079798', 'remaining': '0.01079798', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3425.60', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3425.71', 'delta': '0.00711808', 'remaining': '0.00711808', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3425.79', 'delta': '0.00345842', 'remaining': '0.00345842', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3425.86', 'delta': '0.07294999', 'remaining': '0.07294999', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3425.90', 'delta': '0.01441348', 'remaining': '0.01441348', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3425.95', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3425.97', 'delta': '0.01441247', 'remaining': '0.01441247', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3426.26', 'delta': '0.01808504', 'remaining': '0.01808504', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3426.30', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3426.55', 'delta': '0.00895199', 'remaining': '0.00895199', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3426.65', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3426.76', 'delta': '0.00892507', 'remaining': '0.00892507', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3427.00', 'delta': '0.0023444', 'remaining': '0.0023444', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3427.35', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3427.61', 'delta': '0.00711197', 'remaining': '0.00711197', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3427.70', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3427.99', 'delta': '0.01', 'remaining': '0.01', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3428.05', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3428.24', 'delta': '0.01807321', 'remaining': '0.01807321', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3428.40', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3428.45', 'delta': '0.00712196', 'remaining': '0.00712196', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3428.75', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3429.10', 'delta': '0.19069081', 'remaining': '0.19069081', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3429.21', 'delta': '0.00116644', 'remaining': '0.00116644', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3429.45', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3429.49', 'delta': '0.00344462', 'remaining': '0.00344462', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3429.67', 'delta': '0.01529935', 'remaining': '0.01529935', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3429.71', 'delta': '0.00620297', 'remaining': '0.00620297', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3429.80', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3429.87', 'delta': '0.00712706', 'remaining': '0.00712706', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3430.00', 'delta': '0.12546064', 'remaining': '0.12546064', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3430.15', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3430.27', 'delta': '0.00709398', 'remaining': '0.00709398', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3430.50', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3430.70', 'delta': '0.16585263', 'remaining': '0.16585263', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3430.85', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3431.20', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3431.49', 'delta': '0.00891237', 'remaining': '0.00891237', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3431.55', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3431.74', 'delta': '0.4740322', 'remaining': '0.4740322', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3431.84', 'delta': '0.01074497', 'remaining': '0.01074497', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3431.90', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3431.98', 'delta': '0.00891449', 'remaining': '0.00891449', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3432.00', 'delta': '3.1', 'remaining': '3.1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3432.02', 'delta': '0.04981891', 'remaining': '0.04981891', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3432.25', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3432.37', 'delta': '0.08652913', 'remaining': '0.08652913', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3432.60', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3432.83', 'delta': '0.00708553', 'remaining': '0.00708553', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3432.95', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3433.30', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3433.65', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3434.00', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3434.16', 'delta': '0.01435538', 'remaining': '0.01435538', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3434.23', 'delta': '0.0253174', 'remaining': '0.0253174', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3434.32', 'delta': '0.01256298', 'remaining': '0.01256298', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3434.33', 'delta': '0.00887612', 'remaining': '0.00887612', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3434.35', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3434.70', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3434.73', 'delta': '0.0289429', 'remaining': '0.0289429', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3435.05', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3435.10', 'delta': '0.00008733', 'remaining': '0.00008733', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3435.21', 'delta': '0.08338788', 'remaining': '0.08338788', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3435.40', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3435.75', 'delta': '1.5625315', 'remaining': '1.5625315', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3435.80', 'delta': '0.01991664', 'remaining': '0.01991664', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3436.10', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3436.27', 'delta': '0.01072854', 'remaining': '0.01072854', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3436.45', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3436.80', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3437.15', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3437.23', 'delta': '0.00707049', 'remaining': '0.00707049', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3437.40', 'delta': '0.02161874', 'remaining': '0.02161874', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3437.50', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3437.76', 'delta': '0.00710206', 'remaining': '0.00710206', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3437.84', 'delta': '0.02164085', 'remaining': '0.02164085', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3437.85', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3437.87', 'delta': '0.00070592', 'remaining': '0.00070592', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3438.20', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3438.28', 'delta': '0.03252062', 'remaining': '0.03252062', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3438.53', 'delta': '0.00797603', 'remaining': '0.00797603', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3438.55', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3438.90', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3438.99', 'delta': '0.04707191', 'remaining': '0.04707191', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3439.00', 'delta': '0.00707494', 'remaining': '0.00707494', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3439.01', 'delta': '0.29188257', 'remaining': '0.29188257', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3439.25', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3439.36', 'delta': '0.01439048', 'remaining': '0.01439048', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3439.50', 'delta': '0.00597897', 'remaining': '0.00597897', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3439.60', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3439.95', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3439.96', 'delta': '0.0070802', 'remaining': '0.0070802', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3440.00', 'delta': '1.17290116', 'remaining': '1.17290116', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3440.01', 'delta': '0.01075433', 'remaining': '0.01075433', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3440.30', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3440.65', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3440.66', 'delta': '0.06172834', 'remaining': '0.06172834', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3441.00', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3441.10', 'delta': '0.01798491', 'remaining': '0.01798491', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3441.35', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3441.43', 'delta': '0.02883808', 'remaining': '0.02883808', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3441.70', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3441.85', 'delta': '0.00342183', 'remaining': '0.00342183', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3442.05', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3442.40', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3442.75', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3443.00', 'delta': '2.1', 'remaining': '2.1', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3443.10', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3443.44', 'delta': '0.01798792', 'remaining': '0.01798792', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3443.45', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3443.80', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3444.15', 'delta': '0.01255142', 'remaining': '0.01255142', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3444.50', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3444.85', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3445.00', 'delta': '1.04252039', 'remaining': '1.04252039', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3445.10', 'delta': '0.00008708', 'remaining': '0.00008708', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3445.20', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3445.55', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3445.90', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3446.25', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3446.60', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3446.95', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3447.28', 'delta': '0.28493264', 'remaining': '0.28493264', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3447.30', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3447.65', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3448.00', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3448.35', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3448.50', 'delta': '0.09163078', 'remaining': '0.09163078', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3448.70', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3449.05', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3449.40', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3449.74', 'delta': '0.00707844', 'remaining': '0.00707844', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3449.75', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3450.00', 'delta': '0.96284636', 'remaining': '0.96284636', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3450.10', 'delta': '0.00015492', 'remaining': '0.00015492', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3450.24', 'delta': '0.02898349', 'remaining': '0.02898349', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3450.45', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3450.80', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3451.00', 'delta': '0.08635178', 'remaining': '0.08635178', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3451.15', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3451.50', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3451.85', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3452.20', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3452.55', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3452.90', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3453.25', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3453.60', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3453.95', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3454.30', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3454.65', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3455.00', 'delta': '1.55789712', 'remaining': '1.55789712', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3455.35', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3455.70', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3456.00', 'delta': '0.85243055', 'remaining': '0.85243055', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3456.05', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3456.40', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3456.75', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3457.10', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3457.45', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3457.80', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3458.15', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3458.50', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3458.85', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3459.20', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3459.55', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3459.90', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3460.00', 'delta': '3.769', 'remaining': '3.769', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3460.10', 'delta': '0.0000867', 'remaining': '0.0000867', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3460.25', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3460.60', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3460.95', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3461.30', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3461.52', 'delta': '0.0070212', 'remaining': '0.0070212', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3461.65', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3462.00', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3462.35', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3462.70', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3463.05', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3463.40', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3463.75', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3464.10', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3464.45', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3464.80', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3465.15', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3465.30', 'delta': '0.2', 'remaining': '0.2', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3465.50', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3465.85', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
update,5497745246,0,"{'type': 'change', 'reason': 'initial', 'price': '3466.20', 'delta': '0.00001', 'remaining': '0.00001', 'side': 'bid'}"
